segment_point_id,latitude,longitude,road_code,route_segment,road_type,provincia,is_highway,km_marker,imd_total,imd_light,imd_heavy,pct_heavy,demand_index,imd_station_dist_km,imd_low_confidence,ev_fleet_province_2027,ev_fleet_point_allocated,ev_penetration_rate_2027,estimated_daily_ev_passages,nearest_charger_dist_km,nearest_charger_power_kw,nearest_charger_connections,nearest_fast_charger_dist_km,coverage_gap_flag,coverage_gap_km,available_capacity_mw,available_capacity_kw,nearest_substation_dist_km,distributor_network,grid_low_confidence,estimated_ev_demand_kw,n_chargers_proposed,grid_load_ratio,grid_status,traffic_weighted_demand,composite_priority_score
N230_0328,41.979857,0.490128,N-230,N-230,CARRETERA CONVENCIONAL,HUESCA,False,0.0,1859,1580.0,279.0,15.0,786.0,45.96,True,9867,125.7,0.3,474.0,13.491,121060.0,12,13.491,False,0.0,0.95,950.0,46.063,i-DE,True,1422.0,12,1.496842,Congested,474.0,0.253235
N230_0329,42.665718,0.776824,N-230,N-230,CARRETERA CONVENCIONAL,HUESCA,False,50.0,1859,1580.0,279.0,15.0,786.0,44.48,True,9867,125.7,0.3,474.0,4.306,44000.0,8,4.306,False,0.0,0.95,950.0,121.65,i-DE,True,1422.0,12,1.496842,Congested,474.0,0.253235
N230_0330,42.324019,0.742115,N-230,N-230,CARRETERA CONVENCIONAL,HUESCA,False,100.0,1859,1580.0,279.0,15.0,786.0,29.92,True,9867,125.7,0.3,474.0,9.38,121060.0,12,9.38,False,0.0,0.95,950.0,83.584,i-DE,True,1422.0,12,1.496842,Congested,474.0,0.253235
N230_0331,41.779225,0.586197,N-230,N-230,CARRETERA CONVENCIONAL,HUESCA,False,150.0,2132,1812.0,320.0,15.0,3846.0,39.09,True,9867,144.16,0.3,543.6,5.123,143650.0,12,5.123,False,0.0,0.95,950.0,22.633,i-DE,True,1630.8,12,1.716632,Congested,543.6,0.253737
N232_0332,42.548029,-2.832306,N-232,N-232,CARRETERA CONVENCIONAL,LA RIOJA,False,0.0,1376,1170.0,206.0,15.0,131.0,7.95,False,7028,93.05,0.3,351.0,1.823,143000.0,12,1.823,False,0.0,10.74,10740.0,29.836,i-DE,True,1053.0,11,0.098045,Sufficient,351.0,0.253142
N232_0333,40.555345,-0.004266,N-232,N-232,CARRETERA CONVENCIONAL,LA RIOJA,False,50.0,485,412.0,73.0,15.0,297.0,26.25,True,7028,32.8,0.3,123.6,18.656,286000.0,24,18.656,False,0.0,3.48,3480.0,72.642,i-DE,True,370.8,4,0.106552,Moderate,123.6,0.250927
N232_0334,42.205064,-1.788844,N-232,N-232,CARRETERA CONVENCIONAL,LA RIOJA,False,100.0,7418,6305.0,1113.0,15.0,3182.0,83.72,True,7028,501.61,0.3,1891.5,4.456,93650.0,8,4.456,False,0.0,23.0,23000.0,10.831,i-DE,False,5674.5,12,0.246717,Sufficient,1891.5,0.267984
N232_0335,41.524046,-0.655566,N-232,N-232,CARRETERA CONVENCIONAL,LA RIOJA,False,150.0,31885,27102.0,4783.0,15.0,233143.0,13.85,False,7028,2156.08,0.3,8130.6,1.892,143650.0,12,1.892,False,0.0,48.03,48030.0,78.567,i-DE,True,24391.8,12,0.507845,Moderate,8130.6,0.328361
N232_0336,42.245083,-1.887769,N-232,N-232,CARRETERA CONVENCIONAL,LA RIOJA,False,200.0,7418,6305.0,1113.0,15.0,3182.0,74.61,True,7028,501.61,0.3,1891.5,7.19,93650.0,8,7.19,False,0.0,23.0,23000.0,18.026,i-DE,True,5674.5,12,0.246717,Sufficient,1891.5,0.267984
N232_0337,41.016347,-0.089573,N-232,N-232,CARRETERA CONVENCIONAL,LA RIOJA,False,250.0,485,412.0,73.0,15.0,971.0,24.45,True,7028,32.8,0.3,123.6,4.098,44160.0,16,4.098,False,0.0,0.26,260.0,62.533,i-DE,True,370.8,4,1.426154,Congested,123.6,0.249888
N232_0338,42.541446,-2.785292,N-232,N-232,CARRETERA CONVENCIONAL,LA RIOJA,False,300.0,1376,1170.0,206.0,15.0,131.0,11.84,False,7028,93.05,0.3,351.0,0.144,44000.0,8,0.144,False,0.0,10.74,10740.0,25.96,i-DE,True,1053.0,11,0.098045,Sufficient,351.0,0.253142
N232_0339,42.477907,-2.643312,N-232,N-232,CARRETERA CONVENCIONAL,LA RIOJA,False,350.0,7418,6305.0,1113.0,15.0,3182.0,10.84,False,7028,501.61,0.3,1891.5,0.573,44000.0,8,0.573,False,0.0,10.74,10740.0,12.782,i-DE,False,5674.5,12,0.528352,Moderate,1891.5,0.267762
N232_0340,42.93826,-3.730116,N-232,N-232,CARRETERA CONVENCIONAL,LA RIOJA,False,400.0,5734,4874.0,860.0,15.0,4255.0,47.47,True,7028,387.74,0.3,1462.2,5.512,22000.0,8,5.512,False,0.0,0.31,310.0,23.196,i-DE,True,4386.6,12,14.150323,Congested,1462.2,0.252861
N232A_0341,40.586258,-0.038918,N-232A,N-232A,CARRETERA CONVENCIONAL,CASTELLÓN/CASTELLÓ,False,0.0,485,412.0,73.0,15.0,297.0,22.68,True,1535,32.78,0.3,123.6,22.18,42000.0,8,22.18,False,0.0,3.48,3480.0,72.773,Viesgo,True,370.8,4,0.106552,Moderate,123.6,0.250927
N232B_0342,41.041759,-0.127787,N-232B,N-232B,CARRETERA CONVENCIONAL,TERUEL,False,0.0,485,412.0,73.0,15.0,971.0,27.93,True,4571,32.79,0.3,123.6,0.192,44160.0,16,0.192,False,0.0,0.26,260.0,65.255,i-DE,True,370.8,4,1.426154,Congested,123.6,0.249888
N234_0343,41.752522,-2.374211,N-234,N-234,CARRETERA CONVENCIONAL,SORIA,False,0.0,3591,3052.0,539.0,15.0,1961.0,64.85,True,5983,242.8,0.3,915.6,7.781,30360.0,16,7.781,False,0.0,1.26,1260.0,25.667,i-DE,True,2746.8,12,2.18,Congested,915.6,0.256984
N234_0344,41.662868,-2.11104,N-234,N-234,CARRETERA CONVENCIONAL,SORIA,False,50.0,496,422.0,74.0,15.0,30.0,83.9,True,5983,33.54,0.3,126.6,20.503,143650.0,12,20.503,False,0.0,9.52,9520.0,13.686,i-DE,False,379.8,4,0.039895,Sufficient,126.6,0.251009
N234_0345,41.411053,-1.697191,N-234,N-234,CARRETERA CONVENCIONAL,SORIA,False,100.0,496,422.0,74.0,15.0,30.0,44.47,True,5983,33.54,0.3,126.6,7.679,44000.0,8,7.679,False,0.0,9.43,9430.0,41.764,i-DE,True,379.8,4,0.040276,Sufficient,126.6,0.251009
N234_0346,40.114965,-0.741501,N-234,N-234,CARRETERA CONVENCIONAL,SORIA,False,150.0,1165,990.0,175.0,15.0,1081.0,54.93,True,5983,78.77,0.3,297.0,0.234,494000.0,28,0.234,False,0.0,3.48,3480.0,7.704,i-DE,False,891.0,10,0.256034,Moderate,297.0,0.252493
N234_0347,41.762236,-2.420531,N-234,N-234,CARRETERA CONVENCIONAL,SORIA,False,200.0,3591,3052.0,539.0,15.0,1961.0,61.54,True,5983,242.8,0.3,915.6,3.834,30360.0,16,3.834,False,0.0,1.26,1260.0,26.562,i-DE,True,2746.8,12,2.18,Congested,915.6,0.256984
N234_0348,40.387786,-1.181416,N-234,N-234,CARRETERA CONVENCIONAL,SORIA,False,250.0,80,68.0,12.0,15.0,171.0,34.63,True,5983,5.41,0.3,20.4,4.056,93650.0,8,4.056,False,0.0,3.48,3480.0,53.302,i-DE,True,61.2,2,0.017586,Moderate,20.4,0.249995
N234_0349,42.104798,-3.50797,N-234,N-234,CARRETERA CONVENCIONAL,SORIA,False,300.0,5222,4439.0,783.0,15.0,653.0,52.14,True,5983,353.07,0.3,1331.7,5.244,14600.0,8,5.244,False,0.0,0.12,120.0,78.574,i-DE,True,3995.1,12,33.2925,Congested,1331.7,0.236513
N234_0350,40.743716,-1.339131,N-234,N-234,CARRETERA CONVENCIONAL,SORIA,False,350.0,80,68.0,12.0,15.0,171.0,69.41,True,5983,5.41,0.3,20.4,4.658,272000.0,16,4.658,False,0.0,3.48,3480.0,89.648,i-DE,True,61.2,2,0.017586,Moderate,20.4,0.249995
N234_0351,42.242013,-3.674793,N-234,N-234,CARRETERA CONVENCIONAL,SORIA,False,400.0,5222,4439.0,783.0,15.0,653.0,64.25,True,5983,353.07,0.3,1331.7,2.708,14720.0,8,2.708,False,0.0,0.12,120.0,60.04,i-DE,True,3995.1,12,33.2925,Congested,1331.7,0.236513
N234A_0352,41.203155,-1.513238,N-234A,N-234A,CARRETERA CONVENCIONAL,ZARAGOZA,False,0.0,496,422.0,74.0,15.0,30.0,36.84,True,9613,33.54,0.3,126.6,12.835,60000.0,8,12.835,False,0.0,9.43,9430.0,69.392,i-DE,True,379.8,4,0.040276,Sufficient,126.6,0.251009
N235_0353,40.753914,0.600515,N-235,N-235,CARRETERA CONVENCIONAL,TARRAGONA,False,0.0,485,412.0,73.0,15.0,297.0,53.96,True,7434,32.79,0.3,123.6,0.497,88000.0,16,0.497,False,0.0,0.26,260.0,40.653,Endesa,True,370.8,4,1.426154,Congested,123.6,0.249888
N238_0354,40.542245,0.438085,N-238,N-238,CARRETERA CONVENCIONAL,CASTELLÓN/CASTELLÓ,False,0.0,485,412.0,73.0,15.0,297.0,48.7,True,1535,32.78,0.3,123.6,3.735,165200.0,12,3.735,False,0.0,0.26,260.0,66.291,Viesgo,True,370.8,4,1.426154,Congested,123.6,0.249888
N240_0355,41.403438,1.049299,N-240,N-240,CARRETERA CONVENCIONAL,TARRAGONA,False,0.0,4401,3741.0,660.0,15.0,7539.0,13.97,False,7434,297.57,0.3,1122.3,4.219,264000.0,24,4.219,False,0.0,0.29,290.0,23.27,Endesa,True,3366.9,12,11.61,Congested,1122.3,0.251562
N240_0356,41.314705,1.234017,N-240,N-240,CARRETERA CONVENCIONAL,TARRAGONA,False,50.0,4401,3741.0,660.0,15.0,3772.0,1.21,False,7434,297.57,0.3,1122.3,2.744,287300.0,24,2.744,False,0.0,46.2,46200.0,23.202,Endesa,True,3366.9,12,0.072877,Sufficient,1122.3,0.260652
N240_0357,41.289916,1.271586,N-240,N-240,CARRETERA CONVENCIONAL,TARRAGONA,False,100.0,4401,3741.0,660.0,15.0,3772.0,5.18,False,7434,297.57,0.3,1122.3,1.106,44000.0,8,1.106,False,0.0,46.2,46200.0,21.263,Endesa,True,3366.9,12,0.072877,Sufficient,1122.3,0.260652
N240_0358,41.855816,0.278399,N-240,N-240,CARRETERA CONVENCIONAL,TARRAGONA,False,150.0,2132,1812.0,320.0,15.0,3846.0,38.07,True,7434,144.15,0.3,543.6,2.228,88680.0,16,2.228,False,0.0,0.95,950.0,42.161,Endesa,True,1630.8,12,1.716632,Congested,543.6,0.253737
N240_0359,42.608547,-0.952955,N-240,N-240,CARRETERA CONVENCIONAL,TARRAGONA,False,200.0,548,466.0,82.0,15.0,1284.0,40.33,True,7434,37.05,0.3,139.8,7.915,272000.0,16,7.915,False,0.0,47.92,47920.0,80.96,Endesa,True,419.4,5,0.008752,Sufficient,139.8,0.251162
N240A_0360,42.123311,-0.281642,N-240A,N-240A,CARRETERA CONVENCIONAL,HUESCA,False,0.0,10200,8670.0,1530.0,15.0,581.0,7.34,False,9867,689.69,0.3,2601.0,9.499,22180.0,8,9.499,False,0.0,0.95,950.0,96.542,i-DE,True,7803.0,12,8.213684,Congested,2601.0,0.268596
N240R_0361,42.622293,-1.112937,N-240R,N-240R,CARRETERA CONVENCIONAL,ZARAGOZA,False,0.0,548,466.0,82.0,15.0,1284.0,51.53,True,9613,37.06,0.3,139.8,7.421,150000.0,12,7.421,False,0.0,3.7,3700.0,71.841,i-DE,True,419.4,5,0.113351,Moderate,139.8,0.251079
N260_0362,42.365889,3.150269,N-260,N-260,CARRETERA CONVENCIONAL,GIRONA,False,0.0,3071,2610.0,461.0,15.0,8104.0,1.18,False,14996,207.66,0.3,783.0,0.637,120000.0,8,0.637,False,0.0,37.79,37790.0,85.104,Endesa,True,2349.0,12,0.062159,Sufficient,783.0,0.257365
N260_0363,42.35174,1.32483,N-260,N-260,CARRETERA CONVENCIONAL,GIRONA,False,50.0,1859,1580.0,279.0,15.0,786.0,77.23,True,14996,125.71,0.3,474.0,6.845,44000.0,8,6.845,False,0.0,37.79,37790.0,90.59,Endesa,True,1422.0,12,0.037629,Sufficient,474.0,0.254384
N260_0364,42.234892,2.289943,N-260,N-260,CARRETERA CONVENCIONAL,GIRONA,False,100.0,15710,13354.0,2356.0,15.0,27115.0,31.27,True,14996,1062.31,0.3,4006.2,0.183,143650.0,12,0.183,False,0.0,37.79,37790.0,30.922,Endesa,True,12018.6,12,0.318037,Moderate,4006.2,0.288462
N260_0365,42.355756,1.525565,N-260,N-260,CARRETERA CONVENCIONAL,GIRONA,False,150.0,1859,1580.0,279.0,15.0,786.0,93.75,True,14996,125.71,0.3,474.0,5.231,3000000.0,80,5.231,False,0.0,37.79,37790.0,76.743,Endesa,True,1422.0,12,0.037629,Sufficient,474.0,0.254384
N260_0366,42.49468,-0.106528,N-260,N-260,CARRETERA CONVENCIONAL,GIRONA,False,200.0,1859,1580.0,279.0,15.0,814.0,29.54,True,14996,125.71,0.3,474.0,1.12,262000.0,12,1.12,False,0.0,0.95,950.0,118.477,Endesa,True,1422.0,12,1.496842,Congested,474.0,0.253235
N260_0367,42.291851,1.034703,N-260,N-260,CARRETERA CONVENCIONAL,GIRONA,False,250.0,1859,1580.0,279.0,15.0,786.0,54.27,True,14996,125.71,0.3,474.0,7.543,300000.0,24,7.543,False,0.0,0.29,290.0,86.352,Endesa,True,1422.0,12,4.903448,Congested,474.0,0.250551
N260_0368,42.228636,2.870152,N-260,N-260,CARRETERA CONVENCIONAL,GIRONA,False,300.0,13259,11270.0,1989.0,15.0,6126.0,13.67,False,14996,896.58,0.3,3381.0,0.713,44000.0,8,0.713,False,0.0,37.79,37790.0,57.365,Endesa,True,10143.0,12,0.268404,Sufficient,3381.0,0.28243
N260_0369,42.292284,2.160705,N-260,N-260,CARRETERA CONVENCIONAL,GIRONA,False,350.0,15710,13354.0,2356.0,15.0,27115.0,42.78,True,14996,1062.31,0.3,4006.2,1.762,44000.0,8,1.762,False,0.0,37.79,37790.0,38.633,Endesa,True,12018.6,12,0.318037,Moderate,4006.2,0.288462
N260_0370,42.374236,1.634346,N-260,N-260,CARRETERA CONVENCIONAL,GIRONA,False,400.0,15710,13354.0,2356.0,15.0,27115.0,87.18,True,14996,1062.31,0.3,4006.2,10.611,122000.0,12,10.611,False,0.0,37.79,37790.0,70.914,Endesa,True,12018.6,12,0.318037,Moderate,4006.2,0.288462
N260A_0371,42.604788,-0.12346,N-260A,N-260A,CARRETERA CONVENCIONAL,HUESCA,False,0.0,1859,1580.0,279.0,15.0,814.0,36.53,True,9867,125.7,0.3,474.0,11.735,262000.0,12,11.735,False,0.0,0.95,950.0,129.792,i-DE,True,1422.0,12,1.496842,Congested,474.0,0.253235
N260A_0372,42.626582,-0.310705,N-260A,N-260A,CARRETERA CONVENCIONAL,HUESCA,False,50.0,548,466.0,82.0,15.0,1284.0,25.29,True,9867,37.05,0.3,139.8,11.416,176000.0,16,11.416,False,0.0,48.03,48030.0,122.097,i-DE,True,419.4,5,0.008732,Sufficient,139.8,0.251162
N260R_0373,42.369838,1.799424,N-260R,N-260R,CARRETERA CONVENCIONAL,LLEIDA,False,0.0,15710,13354.0,2356.0,15.0,27115.0,73.78,True,10693,1062.26,0.3,4006.2,1.746,194000.0,20,1.746,False,0.0,37.79,37790.0,60.874,Endesa,True,12018.6,12,0.318037,Moderate,4006.2,0.288462
N2A_0374,41.514323,0.269333,N-2A,N-2A,CARRETERA CONVENCIONAL,HUESCA,False,0.0,2132,1812.0,320.0,15.0,3846.0,0.85,False,9867,144.16,0.3,543.6,5.894,88000.0,16,5.894,False,0.0,0.95,950.0,30.293,i-DE,True,1630.8,12,1.716632,Congested,543.6,0.253737
N2R_0375,41.321233,-1.708533,N-2R,N-2R,CARRETERA CONVENCIONAL,ZARAGOZA,False,0.0,496,422.0,74.0,15.0,30.0,46.42,True,9613,33.54,0.3,126.6,2.369,194000.0,20,2.369,False,0.0,9.43,9430.0,50.519,i-DE,True,379.8,4,0.040276,Sufficient,126.6,0.251009
N3_0376,39.564484,-2.074612,N-3,N-3,CARRETERA CONVENCIONAL,CUENCA,False,0.0,2322,1974.0,348.0,15.0,397.0,14.88,False,30261,157.01,0.3,592.2,11.283,286000.0,24,11.283,False,0.0,7.15,7150.0,45.052,i-DE,True,1776.6,12,0.248476,Sufficient,592.2,0.255366
N3_0377,39.529955,-1.774132,N-3,N-3,CARRETERA CONVENCIONAL,CUENCA,False,50.0,2322,1974.0,348.0,15.0,111.0,1.44,False,30261,157.01,0.3,592.2,2.188,143650.0,12,2.188,False,0.0,7.15,7150.0,40.118,i-DE,True,1776.6,12,0.248476,Sufficient,592.2,0.255366
N3_0378,39.562911,-1.908656,N-3,N-3,CARRETERA CONVENCIONAL,CUENCA,False,100.0,2322,1974.0,348.0,15.0,397.0,0.87,False,30261,157.01,0.3,592.2,0.217,88000.0,16,0.217,False,0.0,7.15,7150.0,38.531,i-DE,True,1776.6,12,0.248476,Sufficient,592.2,0.255366
N301_0379,38.368751,-1.531374,N-301,N-301,CARRETERA CONVENCIONAL,ALBACETE,False,0.0,957,813.0,144.0,15.0,772.0,20.17,True,5423,64.71,0.3,243.9,14.853,143000.0,12,14.853,False,0.0,10.56,10560.0,37.875,i-DE,True,731.7,8,0.06929,Sufficient,243.9,0.252125
N301_0380,38.49259,-1.639184,N-301,N-301,CARRETERA CONVENCIONAL,ALBACETE,False,50.0,207,176.0,31.0,15.0,651.0,35.34,True,5423,14.0,0.3,52.8,0.451,1000000.0,16,0.451,False,0.0,10.56,10560.0,49.126,i-DE,True,158.4,2,0.015,Sufficient,52.8,0.250312
N301_0381,39.746435,-3.155054,N-301,N-301,CARRETERA CONVENCIONAL,ALBACETE,False,100.0,4975,4229.0,746.0,15.0,995.0,28.87,True,5423,336.38,0.3,1268.7,1.086,14800.0,8,1.086,False,0.0,2.06,2060.0,7.183,i-DE,False,3806.1,12,1.847621,Congested,1268.7,0.260675
N301_0382,39.422308,-2.635569,N-301,N-301,CARRETERA CONVENCIONAL,ALBACETE,False,150.0,25915,22028.0,3887.0,15.0,178839.0,35.19,True,5423,1752.22,0.3,6608.4,12.261,1714000.0,88,12.261,False,0.0,18.67,18670.0,17.892,i-DE,True,19825.2,12,1.061875,Congested,6608.4,0.313144
N301_0383,39.870178,-3.301278,N-301,N-301,CARRETERA CONVENCIONAL,ALBACETE,False,200.0,1858,1579.0,279.0,15.0,6678.0,15.74,False,5423,125.63,0.3,473.7,15.086,143650.0,12,15.086,False,0.0,4.25,4250.0,20.591,i-DE,True,1421.1,12,0.334376,Moderate,473.7,0.254147
N301_0384,38.700788,-1.674557,N-301,N-301,CARRETERA CONVENCIONAL,ALBACETE,False,250.0,1717,1459.0,258.0,15.0,7831.0,30.5,True,5423,116.09,0.3,437.7,18.75,143000.0,12,18.75,False,0.0,24.68,24680.0,52.193,i-DE,True,1313.1,12,0.053205,Sufficient,437.7,0.254019
N310_0385,39.155132,-2.978561,N-310,N-310,CARRETERA CONVENCIONAL,CIUDAD REAL,False,0.0,807,686.0,121.0,15.0,993.0,27.7,True,13749,54.57,0.3,205.8,1.866,44000.0,8,1.866,False,0.0,9.64,9640.0,33.357,i-DE,True,617.4,7,0.064046,Sufficient,205.8,0.251759
N310_0386,39.080346,-3.224593,N-310,N-310,CARRETERA CONVENCIONAL,CIUDAD REAL,False,50.0,21936,18646.0,3290.0,15.0,212297.0,13.11,False,13749,1483.33,0.3,5593.8,13.025,200000.0,8,13.025,False,0.0,9.64,9640.0,36.724,i-DE,True,16781.4,12,1.740809,Congested,5593.8,0.302757
N310_0387,39.248359,-2.628756,N-310,N-310,CARRETERA CONVENCIONAL,CIUDAD REAL,False,100.0,807,686.0,121.0,15.0,993.0,32.6,True,13749,54.57,0.3,205.8,3.7,88000.0,16,3.7,False,0.0,18.67,18670.0,37.202,i-DE,True,617.4,7,0.033069,Sufficient,205.8,0.251783
N320_0388,40.293125,-2.340464,N-320,N-320,CARRETERA CONVENCIONAL,CUENCA,False,0.0,77,65.0,12.0,15.0,531.0,57.59,True,30261,5.21,0.3,19.5,17.688,40000.0,8,17.688,False,0.0,20.3,20300.0,36.232,i-DE,True,58.5,2,0.002882,Sufficient,19.5,0.249998
N320_0389,40.554293,-2.846958,N-320,N-320,CARRETERA CONVENCIONAL,CUENCA,False,50.0,77,65.0,12.0,15.0,531.0,6.58,False,30261,5.21,0.3,19.5,12.456,143650.0,12,12.456,False,0.0,1.35,1350.0,63.494,i-DE,True,58.5,2,0.043333,Congested,19.5,0.249966
N320_0390,40.620107,-3.240399,N-320,N-320,CARRETERA CONVENCIONAL,CUENCA,False,100.0,77527,65898.0,11629.0,15.0,26359.0,3.12,False,30261,5242.31,0.3,19769.4,1.226,150000.0,12,1.226,False,0.0,1.35,1350.0,31.524,i-DE,True,59308.2,12,43.932,Congested,19769.4,0.407165
N320_0391,40.230615,-2.287111,N-320,N-320,CARRETERA CONVENCIONAL,CUENCA,False,150.0,77,65.0,12.0,15.0,531.0,65.14,True,30261,5.21,0.3,19.5,19.993,143650.0,12,19.993,False,0.0,20.3,20300.0,27.995,i-DE,True,58.5,2,0.002882,Sufficient,19.5,0.249998
N320A_0392,40.591555,-3.095269,N-320A,N-320A,CARRETERA CONVENCIONAL,GUADALAJARA,False,0.0,77527,65898.0,11629.0,15.0,1240.0,6.64,False,5511,5242.41,0.3,19769.4,6.453,286000.0,24,6.453,False,0.0,1.35,1350.0,42.861,i-DE,True,59308.2,12,43.932,Congested,19769.4,0.407165
N322_0393,38.685192,-2.495038,N-322,N-322,CARRETERA CONVENCIONAL,ALBACETE,False,0.0,1252,1064.0,188.0,15.0,3696.0,24.83,True,5423,84.65,0.3,319.2,33.641,300000.0,8,33.641,False,0.0,10.56,10560.0,99.295,i-DE,True,957.6,10,0.090682,Sufficient,319.2,0.252839
N322_0394,38.545112,-2.652055,N-322,N-322,CARRETERA CONVENCIONAL,ALBACETE,False,50.0,1252,1064.0,188.0,15.0,3696.0,4.19,False,5423,84.65,0.3,319.2,18.141,300000.0,8,18.141,False,0.0,10.56,10560.0,100.212,i-DE,True,957.6,10,0.090682,Sufficient,319.2,0.252839
N322_0395,38.037672,-3.289732,N-322,N-322,CARRETERA CONVENCIONAL,ALBACETE,False,100.0,6010,5108.0,902.0,15.0,22538.0,23.99,True,5423,406.36,0.3,1532.4,3.668,143650.0,12,3.668,False,0.0,51.53,51530.0,125.464,i-DE,True,4597.2,12,0.089214,Sufficient,1532.4,0.264621
N322_0396,38.770119,-2.45044,N-322,N-322,CARRETERA CONVENCIONAL,ALBACETE,False,150.0,1252,1064.0,188.0,15.0,3696.0,34.55,True,5423,84.65,0.3,319.2,33.288,44000.0,8,33.288,False,0.0,18.67,18670.0,91.69,i-DE,True,957.6,10,0.051291,Sufficient,319.2,0.25287
N322_0397,39.376063,-1.343575,N-322,N-322,CARRETERA CONVENCIONAL,ALBACETE,False,200.0,2322,1974.0,348.0,15.0,116.0,32.13,True,5423,157.0,0.3,592.2,14.494,143000.0,12,14.494,False,0.0,41.39,41390.0,56.497,i-DE,True,1776.6,12,0.042923,Sufficient,592.2,0.255528
N322_0398,39.276588,-1.551151,N-322,N-322,CARRETERA CONVENCIONAL,ALBACETE,False,250.0,2322,1974.0,348.0,15.0,116.0,28.55,True,5423,157.0,0.3,592.2,6.621,88000.0,16,6.621,False,0.0,7.15,7150.0,70.611,i-DE,True,1776.6,12,0.248476,Sufficient,592.2,0.255366
N322_0399,38.831609,-2.247967,N-322,N-322,CARRETERA CONVENCIONAL,ALBACETE,False,300.0,2541,2160.0,381.0,15.0,1400.0,30.83,True,5423,171.81,0.3,648.0,34.026,14720.0,8,34.026,False,0.0,18.67,18670.0,89.941,i-DE,True,1944.0,12,0.104124,Sufficient,648.0,0.256021
N322A_0400,38.151564,-3.019939,N-322A,N-322A,CARRETERA CONVENCIONAL,JAÉN,False,0.0,6010,5108.0,902.0,15.0,3648.0,0.86,False,4430,406.4,0.3,1532.4,2.704,143650.0,12,2.704,False,0.0,10.56,10560.0,116.951,Endesa,True,4597.2,12,0.435341,Moderate,1532.4,0.264348
N323_0401,37.679153,-3.626981,N-323,N-323,CARRETERA CONVENCIONAL,JAÉN,False,0.0,1497,1272.0,225.0,15.0,1022.0,62.81,True,4430,101.23,0.3,381.6,9.865,42000.0,8,9.865,False,0.0,51.53,51530.0,98.935,Endesa,True,1144.8,12,0.022216,Sufficient,381.6,0.253499
N323_0402,37.918394,-3.784572,N-323,N-323,CARRETERA CONVENCIONAL,JAÉN,False,50.0,15860,13481.0,2379.0,15.0,793.0,43.4,True,4430,1072.46,0.3,4044.3,2.502,14000.0,8,2.502,False,0.0,51.53,51530.0,81.352,Endesa,True,12132.9,12,0.235453,Sufficient,4044.3,0.288897
N323A_0403,37.453861,-3.632902,N-323A,N-323A,CARRETERA CONVENCIONAL,GRANADA,False,0.0,27913,23726.0,4187.0,15.0,243373.0,64.48,True,16255,1887.46,0.3,7117.8,3.527,44000.0,8,3.527,False,0.0,51.53,51530.0,107.979,Endesa,True,21353.4,12,0.414388,Moderate,7117.8,0.3186
N325_0404,38.335555,-0.778773,N-325,N-325,CARRETERA CONVENCIONAL,ALICANTE/ALACANT,False,0.0,68306,58060.0,10246.0,15.0,248839.0,8.5,False,29797,4618.79,0.3,17418.0,0.375,44000.0,8,0.375,False,0.0,22.59,22590.0,4.727,Viesgo,False,52254.0,12,2.313147,Congested,17418.0,0.417122
N330_0405,42.437779,-0.395888,N-330,N-330,CARRETERA CONVENCIONAL,HUESCA,False,0.0,10200,8670.0,1530.0,15.0,734.0,32.84,True,9867,689.69,0.3,2601.0,9.745,88680.0,16,9.745,False,0.0,48.03,48030.0,103.932,i-DE,True,7803.0,12,0.162461,Sufficient,2601.0,0.27494
N330_0406,40.243124,-1.172777,N-330,N-330,CARRETERA CONVENCIONAL,HUESCA,False,50.0,80,68.0,12.0,15.0,171.0,22.98,True,9867,5.41,0.3,20.4,11.309,22000.0,8,11.309,False,0.0,3.48,3480.0,46.01,i-DE,True,61.2,2,0.017586,Moderate,20.4,0.249995
N330_0407,39.158469,-1.078735,N-330,N-330,CARRETERA CONVENCIONAL,HUESCA,False,100.0,32006,27205.0,4801.0,15.0,160126.0,37.17,True,9867,2164.13,0.3,8161.5,2.115,244000.0,24,2.115,False,0.0,41.39,41390.0,31.966,i-DE,True,24484.5,12,0.591556,Moderate,8161.5,0.328595
N330_0408,39.378184,-1.115154,N-330,N-330,CARRETERA CONVENCIONAL,HUESCA,False,150.0,32006,27205.0,4801.0,15.0,160126.0,21.78,True,9867,2164.13,0.3,8161.5,10.742,143650.0,12,10.742,False,0.0,41.39,41390.0,38.256,i-DE,True,24484.5,12,0.591556,Moderate,8161.5,0.328595
N330_0409,39.91058,-1.354301,N-330,N-330,CARRETERA CONVENCIONAL,HUESCA,False,200.0,1165,990.0,175.0,15.0,10935.0,4.27,False,9867,78.77,0.3,297.0,14.81,9700.0,8,14.81,False,0.0,7.15,7150.0,34.995,i-DE,True,891.0,10,0.124615,Sufficient,297.0,0.252597
N330_0410,42.600236,-0.543639,N-330,N-330,CARRETERA CONVENCIONAL,HUESCA,False,250.0,548,466.0,82.0,15.0,1284.0,21.08,True,9867,37.05,0.3,139.8,2.768,350000.0,16,2.768,False,0.0,47.92,47920.0,105.541,i-DE,True,419.4,5,0.008752,Sufficient,139.8,0.251162
N330_0411,42.667513,-0.548885,N-330,N-330,CARRETERA CONVENCIONAL,HUESCA,False,300.0,548,466.0,82.0,15.0,1284.0,13.68,False,9867,37.05,0.3,139.8,1.485,194000.0,20,1.485,False,0.0,3.7,3700.0,103.939,i-DE,True,419.4,5,0.113351,Moderate,139.8,0.251079
